id,command,last_name,first_name,rank,shield_no,active
965995,INT OAS,FARAG,SANDRA,Detective,00892,true
965996,075 PCT,COCOZZO,JAMES,Police Officer,10019,false
965997,001 PCT,CLARK,DILLON,Police Officer,14663,false
965998,COD QLD,COLLINS,DEIRDRE,Police Officer,00215,true
965999,PSA 5,COLUMNA,KELSEY,Police Officer,05116,true
966000,071 PCT,CONNORS,JONATHAN,Detective,01439,true
966001,047 PCT,COOK,JAMES,Police Officer,13507,false
966002,040 PCT,CORNEJOCASTILLO,SALVADOR,Police Officer,09217,true
966003,105 PCT,CORRY,JOHN,Sergeant,03414,true
966004,006 PCT,CORTORREAL,RANFIEL,Police Officer,09248,true
966005,113 PCT,COTTLEHADDAWAY,SADIQUE,Sergeant,03335,true
966006,079 PCT,COUNTRYMAN,MARCO,Police Officer,08408,false
966007,060 PCT,COX,MARVIN,Sergeant,04466,true
966008,105 PCT,CRIMAUDO,ALEXA,Police Officer,02795,false
966009,ESS 10,CROTTY,TYLER,Police Officer,08435,true
966010,TD 3,CRUZ,STEVEN,Police Officer,00809,true
966011,069 PCT,CUNNINGHAM,CONOR,Police Officer,00822,true
966012,052 PCT,CURZIO,JOHN,Sergeant,02076,true
966013,101 PCT,DANIEL,JOHN,Police Officer,00835,false
966014,090 PCT,DAQUARO,VINCENT,Police Officer,11470,false
966015,113 DET,DASILVA,NICHOLAS,Detective,03460,true
966016,071 PCT,DAVANG,MATTHEW,Sergeant,00268,true
966017,OPS DIV,DAVILA,DESTINY,Detective,07194,true
966018,HWY CTG,DAY,GEORGE,Police Officer,06681,true
966019,050 PCT,DEJESUS,CATHERINE,Police Officer,10084,true
966021,100 PCT,DECOSIMO,MICHAEL,Police Officer,09289,true
966022,REC TNG,DEJESUS,JUAN,Police Officer,10119,false
966023,TB ATU,DELORBE,VALENTIN,Police Officer,13134,true
966024,UPTU,DELFA,JAMES,Sergeant,02357,true
966025,BX ASCS,DELOHERY,MAURA,Detective,05184,true
966026,PBSI,DEMO,EMIN,Police Officer,10740,true
966027,FTS,DEODAT,ISAIAH,Police Officer,10743,true
966028,116 PCT,DESIRE,HENRY,Police Officer,03138,true
966029,INT PSS,DIALLO,MARIAMA,Detective,00659,true
966030,019 PCT,DIAS,RUCHIRAN,Police Officer,05119,true
966031,114 PCT,DIAZ,CARLOS,Police Officer,05341,false
966032,075 PCT,DIAZ,FRANCISCO,Police Officer,07759,false
966033,070 PCT,DIGIOVANNA,MICHAEL,Police Officer,12626,true
966034,CW CRT,DILLON,RYAN,Sergeant,02789,true
966035,041 DV SQD,DIMEGLIO,GENNARO,Police Officer,09340,true
966036,POL ACAD,DIN,AZIZ,Sergeant,00893,true
966037,REC TNG,DIXON,MELLICA,Police Officer,13534,false
966038,066 PCT,DOMINGUEZ,LEOBARDO,Police Officer,04980,false
966039,025 PCT,DOYLE,CHRISTOPHE,Police Officer,06689,false
966040,123 DET SQD,DUFFY,BRIAN,Detective,07128,true
966041,100 PCT,DUIGNAN,THOMAS,Police Officer,00850,true
966042,040 PCT,DUME,DARWIN,Police Officer,09389,true
966043,001 PCT,DUSHAJ,JAKE,Police Officer,07788,false
966044,063 PCT,EDOUARD,SENGERLIE,Police Officer,12888,false
966045,013 PCT,ENDERLE,JOSEPH,Police Officer,12906,false
966046,MELD,ESTRELLA,AARIANE,Police Officer,02423,true
966047,REC TNG,FALLONA,SEAN,Police Officer,11487,false
966048,010 PCT,FAREWELL,MICHAEL,Police Officer,13582,true
966049,044 PCT,FELIX,VICTOR,Police Officer,00275,false
966050,032 PCT,FELIZ,MICHAEL,Police Officer,14674,false
966051,103 PCT,FERGUSON,JOHN,Police Officer,09473,false
966052,043 PCT,FERRANTE,PHILLIP,Police Officer,10185,false
966053,ESU,QUICK,GENESIS,Police Officer,15264,true
966054,TB ATU,FIGUEROA,GLEN,Police Officer,14701,true
966055,063 PCT,FIGUEROA,ANDRE,Police Officer,14129,false
966056,049 PCT,FINO,FRANCO,Police Officer,00281,false
966057,062 PCT,FIORENZA,STEVEN,Police Officer,27533,true
966058,047 DET,FISKE,SCOTT,Police Officer,13610,false
966059,CAB COD,FITZALBERT,LATIFAH,Police Officer,09484,true
966060,047 PCT,FLORES,ALBERT,Police Officer,09585,false
966061,075 PCT,FOLEY,KRISTEN,Police Officer,06731,false
966062,ESS 01,FORTUNATO,AUSTIN,Police Officer,10745,true
966063,COMM SECT,FOSTER,SHATORRA,Police Officer,01761,true
966064,109 PCT,FOX,MATTHEW,Sergeant,01979,true
966065,105 PCT,FRANZINI,ANTHONY,Police Officer,00880,false
966066,073 PCT,GASHI,BLENDOR,Detective,00385,true
966067,MTS PCT,FRAZIER,NICHOLAS,Detective,03070,true
966068,046 PCT,FRIAS,RAYMOND,Police Officer,00294,false
966069,OPS DIV,FUENTES,MAURICIO,Detective,00187,true
966070,044 PCT,GABOR,ARMIN,Police Officer,00051,true
966071,121 PCT,GAMBARDELLA,CHRISTOPHER,Police Officer,29782,false
966072,SIB PMO,GANSHAW,JOSHUA,Police Officer,08463,true
966073,046 DV SQD,GARCIA,OSVALDO,Police Officer,10228,true
966074,110 DET,GARVEY,MICHAEL,Detective,04472,true
966075,MELD,GIANGRANDE,PATRICK,Police Officer,03687,true
966076,046 PCT,GIANSANTE,ALISHA,Police Officer,07881,false
966077,042 PCT,GJONBALAJ,ARLIND,Police Officer,13681,false
966078,103 PCT,GLIBBERY,SALVATORE,Police Officer,13685,true
966079,CW CRT,GLUTH,NICHOLAS,Police Officer,07905,true
966080,CW CRT,GRAHAM,LILY,Detective,03003,true
966081,Q COURT,GRANTJONAS,KAYDIAN,Police Officer,04122,true
966082,JFK TF,GREANEY,KEVIN,Detective,00282,true
966083,PBSI SU NST,GRECO,MATTHEW,Sergeant,02314,true
966084,CPK PCT,GREENFADER,CARRINGTON,Police Officer,19697,true
966085,CEREMONIAL,GREIN,NICHOLAS,Sergeant,02354,true
966086,NARCBQN,GUARINI,JOSEPH,Detective,05788,true
966087,REC TNG,GUCCIARDO,LEONIDAS,Police Officer,12672,false
966088,104 PCT,GUERRERO,MARK,Police Officer,00881,false
966089,MELD,GUERRERO,STEVEN,Police Officer,12693,true
966090,HWY 3,GUEVARAPEREZ,KEVIN,Police Officer,03359,true
966091,PA SITE&SECUR,GUILLEN,DARLENE,Police Officer,03475,true
966092,061 DET,GUTIERREZ,HUGO,Detective,04606,true
966093,040 PCT,HAASE,JOHN,Police Officer,12910,false
966094,034 PCT,KHAN,HADIUZZAMAN,Police Officer,10989,false
966095,MELD,HALLARAN,RYAN,Police Officer,08480,false
966096,FMD CUST,HAMDY,AMIR,Sergeant,03779,true
966098,047 PCT,HASPIL,NICHOLAS,Sergeant,04089,true
966099,113 DET,HEALY,DANIEL,Detective,06986,true
966100,104 PCT,HEINLEIN,ANDREW,Police Officer,12710,false
966101,084 PCT,HENRY,DERRELL,Police Officer,06754,true
966102,104 PCT,HOFFMAN,DANIEL,Police Officer,05622,false
966103,MODS,HOPKINS,CARMELA,Detective,04022,true
966104,101 PCT,HOULIHAN,DILLON,Police Officer,03495,false
966105,033 PCT,HOWELL,TIMOTHY,Police Officer,03681,false
966106,BN CRT,HUAMAN,RICHARD,Police Officer,12922,true
966107,040 PCT,HUEDCASTRO,KRISTIAN,Police Officer,14142,false
966108,001 DET,HUERTA,JOHN,Detective,00074,true
966109,HARBOR SUM DTL,HUGHES,DAVID,Police Officer,13172,true
966110,TARU,HUGHES,JOSEPH,Detective,03903,false
966111,101 PCT,HURLEY,BRIAN,Police Officer,10992,false
966113,AVIATION,IBASAN,MICHAELEVANS,Police Officer,13189,true
966114,105 PCT,INZIRILLO,JOSEPH,Police Officer,05646,false
966115,070 PCT,JACKMAN,LATOYA,Police Officer,05743,false
966116,MELD,JAMESROBINSON,ELON,Detective,00371,true
966117,TD 2,JANSSEN,WILLIAM,Police Officer,12951,false
966118,063 PCT,JAROS,JUSTIN,Police Officer,09704,false
966119,WARRSEC,JEANGILLES,WILMAR,Detective,05299,true
966120,NARCBMN,JEANBAPTISTE,SCHEDLER,Detective,03143,true
966121,114 PCT,JIMINIAN,LEONEL,Police Officer,13692,false
966122,114 PCT,JOEFIELD,STEPHON,Sergeant,04730,true
966123,069 PCT,JOHNSON,ANNA,Police Officer,10268,false
966124,POL ACAD,JONES,DENISE,Police Officer,11494,true
966125,049 PCT,JU,SAMUEL,Police Officer,15292,false
966126,INS TRN,KADNAR,JAMES,Police Officer,13698,false
966127,040 PCT,KAJTAZI,NICK,Police Officer,15295,false
966128,103 PCT,KALAF,BRENDAN,Police Officer,00316,false
966129,094 PCT,KANATYEVA,YANA,Police Officer,07939,true
966130,STD,KARANTZIOS,JOHN,Police Officer,10275,false
966131,TD 32,KARMOKER,PRONOY,Police Officer,10327,true
966132,105 PCT,KEATING,ROBERT,Police Officer,14184,false
966133,TD 33,KENNEDY,JOSEPH,Police Officer,00321,false
966134,CD OFF,KGULOIAN,BRIAN,Detective,04036,true
966135,REC TNG,KHAN,ASAD,Police Officer,07947,false
966136,TD 2,KIM,DAVID,Police Officer,09742,true
966137,103 PCT,KLECHER,KIMBERLY,Police Officer,12711,false
966138,052 DET,KLEINMAN,MATTHEW,Detective,06137,true
966139,PSA 5,KLOPSIS,PETER,Police Officer,08496,false
966140,CT OSS,KOLLBECK,ERIC,Police Officer,09929,true
966141,103 PCT,KORN,MATTHEW,Police Officer,12954,false
966142,103 PCT,KRAMER,JOSEPH,Police Officer,00337,false
966143,106 PCT,KULLAK,ROBERT,Sergeant,03948,true
966144,043 PCT,KUPRES,JOHN,Police Officer,10342,true
966145,061 DV SQD,FIUMANO,REGINA,Police Officer,13729,true
966147,PSA 2,LAHMARCHERIF,YOUCEF,Police Officer,04276,false
966148,CT LMSI,MAZZOLA,CAMILLE,Police Officer,00342,true
966150,FIFA BKLYN BRG PK,LALI,DEEPNOOR,Sergeant,02287,true
966151,104 PCT,LAMA,SONAM,Police Officer,11517,false
966152,PSA 5,LAMBROU,DIMITRIOS,Police Officer,14199,true
966153,CAB,LANDAVERDE,JENNIFER,Police Officer,14720,false
966154,RTCC INV SUPP,LANDRO,JONATHAN,Detective,02486,true
966155,INT FIO PRG,LAO,DANNY,Detective,03087,true
966156,122 PCT,LAU,ERIC,Police Officer,04312,true
966157,108 PCT,LEE,BRIAN,Police Officer,07949,true
966158,120 PCT,LEE,COLE,Police Officer,14240,false
966159,TRP BUR,LEE,VICTOR,Police Officer,12722,true
966160,REC TNG,LEGREE,SHATEMA,Police Officer,6755,false
966161,070 PCT,LEONARDI,MARIO,Police Officer,00939,false
966162,POL ACAD,BOCCIO,JESSICA,Police Officer,14770,true
966163,104 PCT,LEVANTI,SALVATORE,Police Officer,06019,false
966164,019 PCT,LI,JOHNNY,Police Officer,15304,true
966165,MS GL PPT,LIANDRAKIS,NIKOLAOS,Police Officer,14803,true
966166,PBQN CITI FLD,LIN,FAI,Police Officer,12975,true
966167,TB SOD SP,LINARES,DIOMLIN,Police Officer,13809,true
966168,104 PCT,LIPORI,JOHN,Police Officer,04315,true
966169,MELD,LITTMAN,RYAN,Police Officer,13647,true
966170,BK STDS & ASMTS,LITVIN,ALAN,Sergeant,03827,true
966171,010 DET,LLERAS,WILLIAM,Detective,00031,true
966172,106 PCT,LOMBNES,DANIEL,Sergeant,00093,false
966173,071 PCT,LOPEZ,LIZBETH,Police Officer,11114,true
966174,066 PCT,LOUIS,MARVENS,Police Officer,14808,true
966175,REC TNG,LOVETRO,MARIA,Police Officer,13813,false
966176,MTN PCT,LOWE,STEVEN,Police Officer,28737,true
966177,032 PCT,LYNAH,BRIA,Police Officer,19921,false
966178,120 DET,MCDONALD,JONATHAN,Detective,05436,true
966179,081 PCT,MACERO,RYAN,Police Officer,11532,true
966180,112 DET,MENDEZ,MARTA,Police Officer,11153,true
966181,077 PCT,MAHARAJ,JASON,Detective,04350,true
966182,TD 1,MAIO,NICHOLAS,Police Officer,09754,false
966183,040 PCT,MALFETANO,BRETT,Police Officer,14275,false
966184,TB K9,MALLOZZI,DOMENICO,Police Officer,09766,true
966185,105 PCT,MALONE,BRITTANY,Police Officer,11541,true
966186,HWY 3,MALONE,JOHN,Police Officer,11542,true
966187,001 PCT,MANFREDI,THOMAS,Police Officer,13211,false
966188,BX CT,MARIN,CARLOS,Police Officer,12977,false
966189,TD 33,MARMORALE,ANTHONY,Police Officer,08497,true
966190,110 PCT,MARTELLI,DAVID,Sergeant,02582,true
966191,114 PCT,MARTINEZ,ARTURO,Sergeant,01550,true
966192,046 PCT,MARTINEZ,EDWIN,Police Officer,08544,true
966193,TD 33,MARTINEZ,ISRAEL,Police Officer,00383,true
966194,040 DV SQD,MARTINEZDEALMEIDA,CHRISTOPHER,Sergeant,03344,true
966195,040 PCT,MARTINEZ,WINSTON,Police Officer,08548,false
966196,115 PCT,MARTORELLA,ALESANDRO,Police Officer,09788,true
966197,109 PCT,MASSAIQ,NASIR,Sergeant,04318,true
966198,PSA 7,MATOSFELIZ,ADALBERTO,Police Officer,00430,true
966199,BN VICE,MATTAR,CHRISTOPHER,Detective,00907,true
966200,100 PCT,MCCLOUD,MEGAN,Police Officer,10360,false
966201,077 PCT,MCCORMACK,TYLER,Police Officer,04458,false
966202,MED DIV,DIAZ,NIASHIA,Police Officer,15305,true
966203,100 PCT,MCEVOY,ERIC,Police Officer,04459,false
966204,044 PCT,MCEVOY,KATIE,Police Officer,09843,false
966205,103 PCT,MCGOWAN,SEAN,Police Officer,23735,false
966206,WARRSEC,MCGUIREWRIGHT,LUCAS,Detective,02866,true
966207,034 PCT,MCGURK,PATRICK,Police Officer,04648,true
966208,AUTO CR,MCMAHON,RYAN,Police Officer,08605,true
966209,063 PCT,MCNEECE,SHARNELL,Police Officer,04653,true
966210,QS VICE,MCQUILLAN,KAYLA,Detective,01053,true
966211,TD 1,MEDINA,CHRISTIAN,Police Officer,12981,true
966212,110 PCT,MEDINA,JEFFREY,Police Officer,13284,false
966213,REC TNG,MEDINA,KIRSY,Police Officer,12991,false
966214,PBXS ORCHARD,MEDINA,LUIS,Police Officer,06146,true
966215,073 PCT,MEEKER,JAMES,Police Officer,01050,false
966216,INT FIO PRG,MEI,KEVIN,Detective,02780,true
966217,044 PCT,MELLA,RANCEL,Police Officer,14282,false
966218,SRG 3,MELO,PASCUAL,Police Officer,06249,true
966219,005 PCT,MERABE,FAULKNER,Police Officer,07969,true
966220,061 PCT,MESSINA,GIOVANNI,Sergeant,01662,true
966221,TB DT32,MIAH,AZAD,Police Officer,08613,false
966222,M E L D,MIKHNO,INNA,Police Officer,15314,false
966223,046 PCT,MILIAN,JOEL,Police Officer,06760,false
966224,019 PCT,MILLER,RYAN,Police Officer,13304,false
966225,INT CIS,MILLS,JAMES,Detective,07625,true
966226,061 PCT,MISKU,ADNAND,Police Officer,13851,true
966227,OPS DIV,MITCHELL,KRISTA,Police Officer,11228,true
966228,NARCBBN,MOHAMMED,MEGAN,Sergeant,04298,true
966230,MTS PCT,MORAN,JAMES,Police Officer,15377,false
966231,MOUNTED,MOREA,MEAGAN,Police Officer,12735,true
966232,PSA 5,MOREL,SEM,Police Officer,13017,false
966233,115 PCT,MORRISSEY,ROBERT,Police Officer,06908,true
966234,IAB IU 33,MOSES,DANIELLE,Sergeant,03850,true
966235,010 PCT,MOSS,KALI,Police Officer,14289,false
966236,MTN PCT,MOYLES,LIAM,Police Officer,01168,false
966237,075 PCT,MURRAY,CHAD,Police Officer,11230,false
966238,NARCBMS,MYHRE,WILLIAM,Detective,05505,true
966239,FORCE ID,NARAYAN,NEIL,Detective,05264,true
966240,094 DET,NASIROV,SADIG,Detective,03704,true
966241,MELD,NAVARRETE,JENNICA,Police Officer,02936,true
966242,044 PCT,NOLAN,ANDREW,Police Officer,13315,false
966243,060 DET,NOTO,ANDREW,Detective,04421,true
966244,TD 2,NUGENT,JOSEPH,Police Officer,10366,false
966245,062 PCT,NUNEZ,DIANDRA,Police Officer,11235,true
966246,032 PCT,NUREDIN,BELMIN,Police Officer,12759,false
966247,105 PCT,OKANE,ALEX,Police Officer,01409,true
966248,FIFA BKLYN BRG PK,OCHOA,JONATHAN,Police Officer,13909,true
966249,MED DIV,OH,KWANG,Police Officer,13914,true
966250,110 PCT,OSCAR,FERRY,Police Officer,13025,true
966251,073 PCT,PABON,GEORGE,Police Officer,15391,true
966252,113 PCT,PANELLA,NICHOLAS,Police Officer,13338,false
966253,049 PCT,PAOLO,PATRICK,Police Officer,08677,false
966254,019 PCT,PAPA,JOHN,Police Officer,08680,true
966255,034 DET,PAREDES,SOLANYI,Police Officer,14335,true
966256,123 PCT,PARENTE,MARIANGELA,Police Officer,14854,false
966257,Q ASCS,PARKER,BRIANA,Detective,06949,true
966258,073 PCT,PARKINSON,ORITT,Police Officer,12764,false
966259,104 PCT,PARSELL,STEVEN,Police Officer,12783,true
966260,MTS PCT,PASQUARELLA,ANDREW,Police Officer,13026,false
966261,OPS DIV,PATRICIO,JUAN,Police Officer,13029,true
966262,MELD,PEDRAGA,OLIVER,Police Officer,12806,true
966263,013 PCT,PELLIZZI,MATTHEW,Police Officer,04786,false
966264,075 PCT,PELUSO,VINCENT,Police Officer,06954,false
966265,107 PCT,PENA,KEVIN,Police Officer,13339,true
966266,067 PCT,PEREZ,CHRISTIAN,Police Officer,14888,true
966267,071 PCT,PEREZ,DESTENIN,Police Officer,08751,false
966268,043 PCT,PEREZ,EMIL,Police Officer,09859,false
966270,DBQS,MCGARRY,HEATHER,Police Officer,13347,true
966271,OEEO,PERRONE,EUGENE,Police Officer,04656,true
966272,COD QLD,PERRY,MATTHEW,Police Officer,14905,true
966273,077 PCT,PERSAUD,SUMEET,Police Officer,09870,true
966274,033 PCT,PETERSON,CARLY,Police Officer,08755,false
966275,REC TNG,PETTUS,MICHELLE,Police Officer,10439,false
966276,110 PCT,PHARSI,TRESHA,Police Officer,13038,false
966277,TD 34,PIERRE,BEBETO,Sergeant,03959,true
966278,122 DV SQD,PINZON,CLAUDIA,Police Officer,14353,true
966279,034 PCT,POLANCO,OSCAR,Police Officer,15392,false
966280,052 PCT,POLO,JOSHUA,Police Officer,00489,true
966281,MED DIV,POPOVIC,TAHIR,Police Officer,13041,true
966282,WARRSEC,POST,SHAWN,Detective,02822,true
966283,019 PCT,PRIETO,JAY,Police Officer,12811,false
966284,PBSI SU FERRY,PRZYBYSZEWSKI,JOHN,Police Officer,29776,true
966285,108 PCT,PYNE,AMANDA,Police Officer,00540,false
966287,042 PCT,JAQUEZ,BRIAN,Police Officer,13354,true
966288,061 PCT,QUILES,JORGE,Police Officer,07970,true
966289,084 PCT,RAHMAN,MAHBUBUR,Sergeant,05000,true
966290,025 PCT,RAMHARAKH,TAROON,Police Officer,11597,true
966291,TD 33,RAMIREZ,ALAN,Police Officer,11241,true
966292,044 PCT,RAMIREZ,ALEXANDRE,Police Officer,06982,false
966293,COD QLD,RAMNARAINE,MICHAEL,Police Officer,14360,true
966294,019 PCT,RAMOS,ROSWELL,Police Officer,11654,false
966295,Q ASCS,RAMOUTAR,ALICIA,Detective,07222,true
966296,BS OP NIGHT,RANDAZZO,BIANCA,Detective,01554,true
966297,077 DET,RAUL,MALKA,Detective,04053,true
966298,088 DET,REDHEAD,PRECIOUS,Detective,07446,true
966299,MED DIV,REID,TIFFANY,Police Officer,08856,true
966300,BK TCS,RESTREPO,BRANDON,Detective,07663,true
966301,BK ASCS,REXHA,EDJONA,Police Officer,12813,true
966302,MTN PCT,RICARDO,YSMAEL,Police Officer,13374,false
966303,OPS DIV,RICHARDSON,EMELY,Police Officer,01810,true
966304,CT OSS,RINALDO,JOSEPH,Police Officer,15394,true
966305,PSA 7,RIVERA,ARIEL,Police Officer,09882,true
966306,MS VICE,ROBERTS,SHAMARI,Detective,01225,true
966307,MN CRT,RODRIGUEZ,CHRISTIAN,Detective,01822,true
966308,104 PCT,ROMANO,CHRISTOPHE,Police Officer,07521,false
966309,114 PCT,ROMEO,MATTHEW,Police Officer,13063,false
966310,047 PCT,ROSA,SOLMARY,Police Officer,08932,true
966311,SSB,ROWEN,SAM,Police Officer,14404,true
966312,M ASCS,RUBAINE,DUSTY,Detective,00009,true
966313,105 PCT,RUDOLPH,MATTHEW,Police Officer,11415,false
966314,PBBS,RUIZ,JACLYN,Police Officer,14407,true
966315,MELD,RUIZ,JOHN,Police Officer,01859,false
966316,105 PCT,RULLO,ANDREW,Police Officer,11658,false
966317,CMD LVL TRN,RUNKO,JOSEPH,Sergeant,03790,true
966318,ESS 09,RUPPERT,CHARLES,Police Officer,10205,true
966319,060 PCT,RUSSO,FRANK,Sergeant,00519,true
966320,019 PCT,MARTINEZ,DENISE,Sergeant,01551,true
966321,090 PCT,SAINTPHARD,MARDOCHEE,Police Officer,04682,false
966322,113 PCT,SAINTVIL,CLIFFORD,Police Officer,13379,false
966323,MELD,SAJIB,AHMEDTANVIR,Police Officer,11674,false
966324,044 PCT,SALADINO,JOSEPH,Police Officer,08982,false
966325,032 DV SQD,SALAS,CINDY,Police Officer,15401,true
966326,PBMN,SALAZAR,LUCELY,Police Officer,11773,true
966327,046 PCT,SANCHEZ,NATALIE,Police Officer,06346,true
966328,121 PCT,SANTANA,JESUS,Police Officer,13422,false
966329,MELD,SANTIAGO,JELEASE,Police Officer,04704,false
966330,PSA 5,SANTOS,ERICK,Police Officer,04886,true
966331,115 PCT,ETIENNE,DANIELLE,Police Officer,00837,true
966332,066 PCT,SCOTTO,FRANCESCO,Police Officer,13939,false
966333,106 DET,SENFT,CHRISTOPHER,Detective,00160,true
966334,BK COURT,SHAHID,ABID,Police Officer,10440,false
966335,023 PCT,SHARKEY,BRIAN,Police Officer,11870,true
966336,REC TNG,SHARPES,TAMIKA,Police Officer,13960,false
966337,079 PCT,SHOULER,DANIEL,Police Officer,13072,true
966338,025 PCT,SICHEL,MATTHEW,Police Officer,01884,false
966339,121 PCT,SICILIANO,JOSEPH,Police Officer,13074,true
966340,FIFA BKLYN BRG PK,SIERRA,LUIS,Police Officer,12825,true
966341,113 PCT,SINCLAIR,THOMAS,Police Officer,10443,true
966342,075 PCT,SINGH,GURPRIT,Police Officer,14955,false
966343,115 PCT,SINGH,HARMANJOT,Sergeant,03755,true
966344,NARCBBN,SINGH,PRABHJOT,Police Officer,09890,false
966345,REC TNG,SINGLETON,JANINE,Police Officer,12748,false
966346,061 PCT,SLAVESCU,BEATRICE,Police Officer,13086,true
966347,077 PCT,SMITH,JAMIE,Police Officer,13962,false
966348,010 PCT,SMITH,PETER,Sergeant,05169,false
966349,ESS 03,SMITH,THOMAS,Police Officer,05003,true
966350,101 PCT,SOKOL,CHRISTOPHER,Police Officer,12873,true
966351,121 PCT,SPANGLER,JOSHUA,Police Officer,17032,false
966352,113 PCT,SPRAGUE,GEORGE,Police Officer,11922,true
966353,115 PCT,SQUILLARO,JOSEPH,Police Officer,02179,true
966354,DRUG ENF TF,SUAREZ,GABRIEL,Detective,05308,true
966355,FLT SVC,SUBRAMANY,ZACHARY,Police Officer,12053,true
966356,075 PCT,SUKHRA,DANESHWAR,Police Officer,15028,true
966357,TB SOD SP,SWINGLE,ASHELY,Police Officer,12119,true
966358,FIFA BKLYN BRG PK,SYED,ABUNUR,Sergeant,02535,true
966359,006 PCT,TARASKA,MICHAEL,Police Officer,13446,true
966360,067 PCT,TAVAREZ,TAYLOR,Police Officer,14410,false
966361,034 PCT,TAVERAS,CHRISTOPHER,Police Officer,14415,true
966362,114 PCT,TAYLOR,SKY,Police Officer,13991,false
966363,033 PCT,TEJADA,LUIS,Police Officer,00557,false
966364,067 PCT,TEJEDA,STEVEN,Police Officer,11253,false
966365,040 PCT,THOMAS,KENNOL,Police Officer,13088,false
966366,047 PCT,THOMPSON,ERICK,Police Officer,05073,false
966367,049 PCT,TIPIANI,SUZENNY,Police Officer,02222,true
966368,042 PCT,TIRADO,NICHOLAS,Police Officer,07090,false
966369,120 PCT,TODARO,SALVATORE,Police Officer,00565,false
966370,PSA 3,TOLENTINO,DAVID,Police Officer,10452,false
966371,077 PCT,TOPPER,YEHUDA,Police Officer,00575,false
966372,REC TNG,TURCIOS,MILTON,Police Officer,06398,false
966373,104 PCT,TUSH,NICHOLAS,Police Officer,10476,false
966374,PB,UNGKHUNCHAI,LINDA,Detective,02204,true
966375,108 PCT,VADALA,JOSEPH,Police Officer,06042,false
966376,AC ZONE I,VALDEZ,RYAN,Detective,00560,true
966377,TB DT32,VALENTIN,TAYLOR,Police Officer,13475,false
966379,COD QLD,VALENZUELA,ANGEL,Police Officer,15501,true
966380,105 PCT,VALLON,PHILIP,Police Officer,00581,true
966381,PSA 7,VARGAS,EMILY,Sergeant,02248,true
966382,M E L D,VAZQUEZ,JESSICA,Police Officer,00583,false
966383,PBSI SU FERRY,VAZQUEZ,JOSEPH,Police Officer,06601,true
966384,040 DV SQD,VELASQUEZ,CARLOS,Police Officer,15592,true
966385,TD 1,VELEZ,CARLOS,Sergeant,01349,true
966386,013 PCT,VELTRI,FRANCIS,Police Officer,07179,false
966387,COD QLD,VENTURA,BRYIAN,Police Officer,14478,true
966388,REC TNG,VERAS,YOSVELI,Police Officer,13479,false
966389,042 PCT,VERAS,YULENNY,Police Officer,13483,true
966390,090 PCT,VIDAL,JOEL,Police Officer,15650,true
966391,POL ACAD,VIRELLAABREU,ANNIE,Police Officer,15748,true
966392,032 PCT,WALDRON,EDWARD,Sergeant,05630,true
966393,081 DET,WALLS,JASMIN,Detective,03226,true
966394,121 PCT,WATTS,AMY,Police Officer,13497,false
966395,067 PCT,WILLIAMS,BRIAN,Police Officer,09001,true
966396,052 PCT,WILLIAMS,COREY,Police Officer,07231,false
966397,TB SOD SP,WODY,STEVEN,Police Officer,14481,true
966398,HWY 2,WONG,MATTHEW,Police Officer,12373,true
966399,032 PCT,WONG,WILLIAM,Police Officer,10498,true
966400,MTN PCT,WORRELLLOUIS,SHANE,Police Officer,09003,true
966401,067 PCT,WU,SIMON,Sergeant,00539,true
966402,BS CRT,WYBRANIEC,MATEUSZ,Police Officer,07999,true
966403,069 PCT,YAQUBI,AHMAD,Police Officer,15829,false
966404,061 DV SQD,YERMIYAYEV,MARAT,Police Officer,15880,true
966405,CSO,YOO,SEUNG,Police Officer,15912,true
966406,120 PCT,YUEN,PHOEBE,Sergeant,03879,true
966407,SRG 2,YUNGAICELA,EMMANUEL,Police Officer,10544,true
966408,023 PCT,YUQUILIMA,JAMES,Police Officer,07376,true
966409,105 PCT,ZANFARDINO,NICHOLAS,Police Officer,13100,true
966410,068 PCT,ZHUMI,DARREN,Police Officer,11346,true
966411,005 PCT,ZIEMKIEWICZ,OLA,Police Officer,12478,true
966412,108 PCT,ZIRILLO,MARC,Police Officer,14498,false
966413,AUTO PNDS,MOLLOY,JENNIFER,Sergeant,02317,true
966414,068 DV SQD,ZURITA,BRANDON,Police Officer,14028,true
966415,MED DIV,EISIKOWITZ,LEON,Chiefs and other ranks,00000,true
966416,MED DIV,CASTALDI,MARIA,Chiefs and other ranks,00000,true
966417,PSA 8,ACEVEDOESTRELLA,ROBINSON,Police Officer,09153,true
966418,043 PCT,ADORNO,JESSETTE,Police Officer,18910,true
966419,077 PCT,AHMAD,ABDUL,Police Officer,07771,true
966420,007 PCT,AHMED,MD,Sergeant,00108,true
966421,TD 1,AIKEN,TIMOTHY,Police Officer,17004,true
966422,081 PCT,ALAM,MUHAMMAD,Police Officer,00234,false
966423,067 PCT,ALARCON,JOSE,Police Officer,16481,false
966424,IAB CMD CTR,ALFANO,JENNA,Police Officer,08284,true
966426,REC TNG,ALMEYDA,MICHAEL,Police Officer,12381,false
966427,PSA 3,ALMONTE,ANDERSON,Police Officer,03440,false
966428,010 PCT,ALVARADO,KRISTOPHER,Police Officer,12428,false
